year,precipitation_sum,precipitation_avg,precipitation_min,precipitation_max,temperature_sum,temperature_avg,temperature_min,temperature_max,lat,lon
1955,806.4,2.2153847,0,44.799995,6787.51,18.647005,-1.06075,29.399664,31.87674967,-83.41155931
1956,921.3,2.5241096,0,64.3,6859.124,18.79212,3.5163336,30.489248,31.87674967,-83.41155931
1957,1161.7,3.1914835,0,52.600002,6915.2847,18.998035,-2.727417,30.864244,31.87674967,-83.41155931
1958,774.1,2.1266482,0,39.5,6630.741,18.216322,-4.8503337,30.143415,31.87674967,-83.41155931
1959,1263.3,3.4706044,0,59.799995,6728.8115,18.485746,-1.8607498,31.301744,31.87674967,-83.41155931
1960,882.7,2.4183562,0,67.799995,6790.993,18.605461,-0.9711666,31.435083,31.87674967,-83.41155931
1961,819,2.25,0,39.199997,6771.254,18.602346,-1.5586667,31.849665,31.87674967,-83.41155931
1962,823.80005,2.263187,0,44.9,6982.8765,19.183727,-1.5440831,31.4955,31.87674967,-83.41155931
1963,839.69995,2.306868,0,60.200005,6730.6406,18.49077,-6.212835,31.626749,31.87674967,-83.41155931
1964,1332.1001,3.6495893,0,84.200005,6535.5654,17.905659,-2.0961673,31.157997,31.87674967,-83.41155931
1965,941.9,2.5876374,0,60.2,6741.101,18.519508,-1.3378334,30.087164,31.87674967,-83.41155931
1966,1005.19995,2.7615383,0,63.899998,6444.535,17.704767,-6.102417,31.391333,31.87674967,-83.41155931
1967,710.9,1.953022,0,32.4,6671.326,18.32782,-1.2232503,29.4205,31.87674967,-83.41155931
1968,773.1,2.118082,0,55.099995,6793.066,18.61114,-0.16283324,31.460081,31.87674967,-83.41155931
1969,912.9,2.507967,0,49.6,6464.1826,17.758743,-0.14408338,31.314245,31.87674967,-83.41155931
1970,861.5,2.3667583,0,39.6,6625.5156,18.201965,-5.577417,30.52883,31.87674967,-83.41155931
1971,987.8,2.7137363,0,40.8,6686.1533,18.368553,-1.5399165,30.464247,31.87674967,-83.41155931
1972,980.7001,2.6868496,0,67.9,6964.744,19.081491,-1.02325,29.387163,31.87674967,-83.41155931
1973,1002.4,2.7538462,0,98.9,6921.999,19.016481,-6.971168,29.485083,31.87674967,-83.41155931
1974,853.9,2.345879,0,58.499992,7045.666,19.356226,0.72258335,29.595499,31.87674967,-83.41155931
1975,1171.7,3.218956,0,56.900005,6871.722,18.878357,1.6996666,29.626747,31.87674967,-83.41155931
1976,1127.3,3.0884933,0,66.59999,6511.0596,17.83852,-1.3940834,28.855913,31.87674967,-83.41155931
1977,1020.2,2.8027472,0,35.1,6708.6865,18.430458,-4.692,31.401747,31.87674967,-83.41155931
1978,865.80005,2.3785715,0,76.299995,6663.52,18.306374,-1.4149165,32.447582,31.87674967,-83.41155931
1979,1126.2,3.093956,0,43.8,6624.8945,18.20026,-2.3461668,31.460081,31.87674967,-83.41155931
1980,1105.6,3.029041,0,64.799995,6769.9927,18.547926,-1.4461665,32.270504,31.87674967,-83.41155931
1981,763.89996,2.0986264,0,52.000004,6716.6973,18.452465,-1.6232504,32.462166,31.87674967,-83.41155931
1982,1097.5,3.0151098,0,41.600002,6648.6265,18.265457,-5.7753334,28.637167,31.87674967,-83.41155931
1983,1172.9,3.2222528,0,56.7,6730.989,18.491728,1.0684167,31.687166,31.87674967,-83.41155931
1984,1165.5,3.1931508,0,42.1,6660.851,18.248907,-7.669084,30.570498,31.87674967,-83.41155931
1985,893.8,2.4554944,0,40.800003,7076.491,19.44091,-10.196166,31.805916,31.87674967,-83.41155931
1986,915.5,2.5151098,0,71.2,7173.46,19.707308,-4.2461667,33.243416,31.87674967,-83.41155931
1987,1438.6,3.9521978,0,82.1,6701.626,18.41106,0.8121667,30.799665,31.87674967,-83.41155931
1988,979.49994,2.6835616,0,75.3,6776.353,18.565351,-0.3336668,31.06841,31.87674967,-83.41155931
1989,925.3,2.542033,0,40.800003,7012.4473,19.264965,0.22258328,30.976746,31.87674967,-83.41155931
1990,877.3,2.4101648,0,50.999992,7144.8076,19.628592,-4.5503335,32.291332,31.87674967,-83.41155931
1991,1144.5,3.1442308,0,50.399998,7025.326,19.300346,-1.0211668,30.339247,31.87674967,-83.41155931
1941,881.8,2.4225276,0,26.899998,6962.5347,19.127842,4.198917,31.807251,32.20775662,-81.86967565
1942,800.7,2.1997254,0,25.499998,6968.275,19.143612,-0.18025,32.921833,32.20775662,-81.86967565
1943,871.9,2.3953297,0,44.699997,6900.333,18.956959,1.0301667,30.805166,32.20775662,-81.86967565
1944,1272.6,3.4865754,0,118,6895.3213,18.89129,2.1905832,33.43017,32.20775662,-81.86967565
1945,1294.3,3.5460274,0,56.199993,6890.92,18.879232,0.7405835,30.440584,32.20775662,-81.86967565
1946,1186,3.2582417,0,47.800003,6782.9727,18.63454,0.99683356,28.898918,32.20775662,-81.86967565
1947,1282.2001,3.5225277,0,57.5,6617.033,18.178663,-1.4010831,30.188501,32.20775662,-81.86967565
1948,1404.6001,3.8482194,0,75.4,6845.884,18.755846,-2.896917,30.590586,32.20775662,-81.86967565
1949,1124.5,3.0892856,0,103.2,6951.6455,19.097927,1.3093333,29.817663,32.20775662,-81.86967565
1950,936.99994,2.5741756,0,72.6,7005.399,19.245602,-3.281583,32.810085,32.20775662,-81.86967565
1951,862.4,2.3692307,0,25.3,6961.0996,19.1239,0.2642498,32.849667,32.20775662,-81.86967565
1952,908.39996,2.488767,0,68.99999,7000.6953,19.179987,1.9121666,33.457996,32.20775662,-81.86967565
1953,1116.7,3.067857,0,63.8,6982.3145,19.182182,-0.19200005,31.24967,32.20775662,-81.86967565
1954,604.80005,1.6615386,0,28.2,7169.777,19.69719,1.2371668,33.741337,32.20775662,-81.86967565
1955,873.39996,2.3994505,0,43.6,6905.8457,18.972103,-0.94199985,30.976751,32.20775662,-81.86967565
1956,791.8,2.169315,0,36.1,7000.5244,19.17952,3.9371665,30.893417,32.20775662,-81.86967565
1957,1213.3,3.333242,0,43.2,7004.3623,19.242754,-2.514917,31.130919,32.20775662,-81.86967565
1958,833,2.2884614,0,38.3,6655.5894,18.284586,-4.4961667,30.197586,32.20775662,-81.86967565
1959,1354,3.7197802,0,60.600002,6822.6494,18.743542,-1.3961668,32.114254,32.20775662,-81.86967565
1960,957.7,2.6238356,0,42.3,6785.712,18.590992,-0.3774166,30.662169,32.20775662,-81.86967565
1961,843.8,2.318132,0,34.2,6854.712,18.831627,-1.2753334,31.851753,32.20775662,-81.86967565
1962,826.30005,2.270055,0,38.699997,6958.8496,19.11772,-0.6982501,30.03717,32.20775662,-81.86967565
1963,829.7001,2.2793958,0,40.8,6813.675,18.718887,-4.6940837,31.341337,32.20775662,-81.86967565
1964,1376.7999,3.7720547,0,88,6665.2095,18.260847,-1.3274167,31.814249,32.20775662,-81.86967565
1965,821,2.2554946,0,29.000002,6954.6826,19.106272,0.28716663,30.803839,32.20775662,-81.86967565
1966,1197.7,3.2903845,0,46.600002,6501.033,17.859982,-4.7274165,30.664248,32.20775662,-81.86967565
1967,793.6,2.1802197,0,43.5,6770.7603,18.60099,-0.9711666,29.516336,32.20775662,-81.86967565
1968,932,2.5534246,0,55.699993,6856.087,18.7838,0.043416668,32.39967,32.20775662,-81.86967565
1969,1028.8,2.8263738,0,61.7,6511.6934,17.889267,0.56633335,31.793419,32.20775662,-81.86967565
1970,948.4,2.6054945,0,42.600002,6750.633,18.545694,-5.5795,31.337166,32.20775662,-81.86967565
1971,999.30005,2.7453299,0,36.899998,6872.4287,18.880299,-0.9086668,31.305918,32.20775662,-81.86967565
1972,955.1,2.6167123,0,71.9,7146.7954,19.580261,-1.4586672,30.720503,32.20775662,-81.86967565
1973,1115.3,3.064011,0,58.4,7043.44,19.35011,-7.3607516,29.410082,32.20775662,-81.86967565
1974,879.8,2.417033,0,33.7,7126.458,19.578182,1.5371666,29.358002,32.20775662,-81.86967565
1975,1163.9,3.1975276,0,39,7071.5537,19.427345,2.7767498,30.668419,32.20775662,-81.86967565
1976,1354.5,3.710959,0,129.20001,6645.583,18.207077,-1.2399166,29.358,32.20775662,-81.86967565
1977,1052.4,2.891209,0,42.4,6761.6978,18.576094,-4.264916,32.228832,32.20775662,-81.86967565
1978,887.8,2.4390109,0,46.4,6760.7495,18.573488,-0.7669999,31.987167,32.20775662,-81.86967565
1979,1166.4,3.2043958,0,46.399998,6727.1226,18.481106,-1.3836664,29.76425,32.20775662,-81.86967565
1980,952.9,2.610685,0,47.400005,6947.224,19.033491,-0.79408336,32.712166,32.20775662,-81.86967565
1981,892.2,2.451099,0,41.799995,6814.16,18.72022,-1.4815832,33.03925,32.20775662,-81.86967565
1982,1188.5,3.2651098,0,33,6748.1514,18.538877,-5.3815837,29.65592,32.20775662,-81.86967565
1983,1213.8,3.3346155,0,43.199997,6824.933,18.749817,0.14966668,32.628838,32.20775662,-81.86967565
1984,1062.9,2.9120548,0,41.199997,6847.7637,18.760996,-7.2170005,31.951757,32.20775662,-81.86967565
1985,875.30005,2.4046705,0,37.399998,7186.3203,19.742638,-10.1378355,30.612167,32.20775662,-81.86967565
1986,1074.1,2.950824,0,45.5,7214.3,19.819506,-4.5794997,33.762165,32.20775662,-81.86967565
1987,1374.8999,3.7771976,0,55.699993,6799.4917,18.679922,2.2725832,30.949669,32.20775662,-81.86967565
1988,991.9,2.7175343,0,43.3,6819.1763,18.682674,-0.6982498,31.405916,32.20775662,-81.86967565
1989,1099.3999,3.0203295,0,52.100006,7113.324,19.542099,1.5517498,31.443426,32.20775662,-81.86967565
1990,872,2.3956044,0,42.199997,7183.635,19.73526,-5.6649175,32.878834,32.20775662,-81.86967565
1991,1277.5,3.5096154,0,44.199993,7148.673,19.639212,-1.0878333,30.105917,32.20775662,-81.86967565
1941,936.2,2.571978,0,46.100002,6548.3975,17.990103,2.2835834,28.969002,32.22658359,-85.54566311
1942,900.5,2.473901,0,42.699997,6541.3867,17.970842,-1.547667,30.629417,32.22658359,-85.54566311
1943,872.7,2.3975275,0,33.699997,6617.124,18.178911,-0.018499771,31.375252,32.22658359,-85.54566311
1944,1090,2.9863014,0,53.599995,6709.039,18.380928,1.7064997,31.779413,32.22658359,-85.54566311
1945,1251.5999,3.4290407,0,52.799995,6709.3887,18.381887,-1.0330833,30.471085,32.22658359,-85.54566311
1946,1399.5,3.8447802,0,49.999996,6615.224,18.173693,1.8669167,28.312752,32.22658359,-85.54566311
1947,1365.5,3.7513735,0,49.999996,6459.712,17.746462,-2.0518332,31.479416,32.22658359,-85.54566311
1948,1530.8,4.1939726,0,95.7,6661.347,18.250267,-2.795583,29.079416,32.22658359,-85.54566311
1949,1195.5,3.2843406,0,61.999996,6772.9785,18.607084,1.51275,29.543999,32.22658359,-85.54566311
1950,908.00006,2.4945056,0,62.5,6705.628,18.422054,-3.9519165,30.566832,32.22658359,-85.54566311
1951,883.49994,2.4271977,0,46.700005,6774.8086,18.612112,-4.6852503,31.010582,32.22658359,-85.54566311
1952,923.19995,2.529315,0,37.699997,6769.5215,18.546635,0.9751666,32.823082,32.22658359,-85.54566311
1953,1392.8,3.8263738,0,150.90001,6735.1025,18.503029,-0.84150004,30.425165,32.22658359,-85.54566311
1954,680.7001,1.8700552,0,22.400002,6957.667,19.11447,1.3439165,32.893913,32.22658359,-85.54566311
1955,869.5,2.3887362,0,38.7,6654.705,18.282156,-1.6560837,29.787666,32.22658359,-85.54566311
1956,1252,3.430137,0,150.19998,6698.49,18.352028,2.6126668,30.639748,32.22658359,-85.54566311
1957,1259.5,3.4601648,0,72.4,6716.663,18.452372,-2.28525,29.929337,32.22658359,-85.54566311
1958,904.80005,2.4857144,0,31.400003,6461.0605,17.750166,-5.3748336,29.712664,32.22658359,-85.54566311
1959,1289,3.5412087,0,99,6562.2505,18.02816,-1.64775,30.489752,32.22658359,-85.54566311
1960,908.4,2.4887671,0,49.6,6555.361,17.959892,-1.4956669,29.898087,32.22658359,-85.54566311
1961,1038.7999,2.8538458,0,46.000008,6396.0215,17.571487,-1.5581669,29.41475,32.22658359,-85.54566311
1962,868.2,2.385165,0,32.89999,6756.8086,18.56266,-4.93525,30.371002,32.22658359,-85.54566311
1963,1031.9,2.8348901,0,71.299995,6522.415,17.918722,-7.1540008,30.4335,32.22658359,-85.54566311
1964,1419.7,3.8895888,0,119.600006,6328.8027,17.339186,-2.3581665,30.458502,32.22658359,-85.54566311
1965,997.7,2.7409341,0,42.4,6648.961,18.266376,-2.826916,28.206419,32.22658359,-85.54566311
1966,1036.1,2.8464284,0,42.9,6409.702,17.609072,-8.456084,31.550165,32.22658359,-85.54566311
1967,975.2,2.679121,0,58.500004,6438.7627,17.688908,-0.5810835,29.375168,32.22658359,-85.54566311
1968,841.60004,2.3057535,0,52.2,6512.3906,17.842167,-1.1290001,30.135582,32.22658359,-85.54566311
1969,1027,2.8214285,0,58.500004,6269.1865,17.22304,-0.92275006,31.233498,32.22658359,-85.54566311
1970,1088,2.989011,0,53.699997,6459.653,17.7463,-5.7769165,31.100166,32.22658359,-85.54566311
1971,1090.3,2.9953299,0,55.200005,6502.926,17.865181,-2.0206664,28.7335,32.22658359,-85.54566311
1972,969.80005,2.6569865,0,73.000015,6869.049,18.819311,-2.851917,29.693916,32.22658359,-85.54566311
1973,1321.7,3.631044,0,88.9,6770.323,18.599789,-2.4435837,29.106417,32.22658359,-85.54566311
1974,1038.3,2.8524725,0,53.899998,6739.084,18.513968,0.73766655,28.643919,32.22658359,-85.54566311
1975,1439.2,3.953846,0,129.09999,6623.084,18.195286,0.48350003,28.806417,32.22658359,-85.54566311
1976,1066.9,2.9230137,0,69.899994,6311.6772,17.292267,-1.6748332,28.916832,32.22658359,-85.54566311
1977,1131.8,3.109341,0,46.600002,6496.1006,17.84643,-6.3727493,31.168917,32.22658359,-85.54566311
1978,983.00006,2.7005496,0,95.100006,6486.8823,17.821106,-2.4581664,31.489752,32.22658359,-85.54566311
1979,1234.3,3.3909342,0,79.3,6427.988,17.659307,-3.4623327,30.643913,32.22658359,-85.54566311
1980,1280.1,3.5071232,0,70.899994,6636.466,18.182098,-1.4144168,32.82517,32.22658359,-85.54566311
1981,929.39996,2.5532966,0,34,6531.9297,17.944862,-2.039417,31.266836,32.22658359,-85.54566311
1982,1210,3.3241758,0,50.399998,6554.536,18.006968,-7.5935826,28.52308,32.22658359,-85.54566311
1983,1322.5,3.6332417,0,65.9,6529.142,17.937204,0.9147501,31.081415,32.22658359,-85.54566311
1984,1167.7,3.199178,0,60.700005,6469.034,17.723381,-8.781083,29.893919,32.22658359,-85.54566311
1985,1175.9,3.2304945,0,61.5,6733.7026,18.499184,-11.414416,31.775167,32.22658359,-85.54566311
1986,924,2.5384614,0,55.7,6899.8984,18.955765,-3.4456666,30.754328,32.22658359,-85.54566311
1987,1220.2001,3.352198,0,53.8,6644.582,18.254347,-0.23733325,30.364746,32.22658359,-85.54566311
1988,1127.4,3.0887673,0,44.200005,6575.4316,18.014881,-0.6498333,30.560585,32.22658359,-85.54566311
1989,1195.5,3.2843406,0,64.3,6731.7383,18.493786,-0.2581666,29.406418,32.22658359,-85.54566311
1990,873.5,2.3997252,0,42.4,6901.961,18.961432,-6.7894173,30.943918,32.22658359,-85.54566311
1991,1212.9,3.3321428,0,47.699997,6918.5625,19.00704,-0.5269168,29.3085,32.22658359,-85.54566311
1941,878.10004,2.4123628,0,25.2,7137.319,19.608019,4.5662494,31.810003,31.02146899,-83.08730339
1942,837,2.2994506,0,34.2,7177.127,19.717382,0.24750006,33.641247,31.02146899,-83.08730339
1943,977.4,2.685165,0,66.5,7063.7896,19.406015,2.0391667,30.384995,31.02146899,-83.08730339
1944,1322.4001,3.6230142,0,95,7098.169,19.447039,3.0933335,33.255833,31.02146899,-83.08730339
1945,1197.9,3.2819178,0,45.100002,7162.537,19.62339,2.0141666,31.21208,31.02146899,-83.08730339
1946,1132.8,3.112088,0,56.199993,7095.879,19.494173,3.626667,28.55583,31.02146899,-83.08730339
1947,1427.8,3.9225276,0,51.599995,6957.202,19.113194,-0.16708343,29.741251,31.02146899,-83.08730339
1948,1466.5,4.0178084,0,85.49999,7101.6787,19.456654,-2.4941666,29.770416,31.02146899,-83.08730339
1949,1008.1,2.7695055,0,59.199997,7150.965,19.645508,3.2329168,29.76625,31.02146899,-83.08730339
1950,921.8,2.5324175,0,42.4,7122.7227,19.567919,-1.5871668,32.7045,31.02146899,-83.08730339
1951,847.60004,2.3285716,0,28.2,7094.7773,19.491146,-0.27674988,31.233665,31.02146899,-83.08730339
1952,945,2.589041,0,38.7,7130.911,19.536743,2.902417,32.791992,31.02146899,-83.08730339
1953,993.7,2.7299452,0,55.7,7132.2773,19.594168,0.5711667,30.989916,31.02146899,-83.08730339
1954,660.7,1.81511,0,33.300007,7262.1646,19.951002,2.2149167,31.852411,31.02146899,-83.08730339
1955,772.89996,2.1233516,0,30.5,7102.901,19.513464,-0.31841666,29.914915,31.02146899,-83.08730339
1956,767.00006,2.10137,0,25.500002,7101.838,19.45709,3.7690833,30.058664,31.02146899,-83.08730339
1957,1219.1,3.3491757,0,55.100002,7176.232,19.714922,-1.8288336,29.166994,31.02146899,-83.08730339
1958,953.6,2.61978,0,48.699997,6803.259,18.690271,-2.7434165,28.719084,31.02146899,-83.08730339
1959,1476.6,4.0565934,0,44.699997,6899.297,18.954113,-0.84550005,29.852411,31.02146899,-83.08730339
1960,909.9,2.4928768,0,53.699997,6902.659,18.911394,0.32533327,30.016998,31.02146899,-83.08730339
1961,917.4,2.5203297,0,39.3,6981.4546,19.179821,-0.7559166,31.379501,31.02146899,-83.08730339
1962,872.6,2.3972528,0,42.399998,7126.8066,19.57914,-0.5871665,29.762833,31.02146899,-83.08730339
1963,853,2.3434067,0,36.799995,6998.2715,19.22602,-4.891333,30.791998,31.02146899,-83.08730339
1964,1383.9,3.791507,0,106.200005,6747.242,18.485596,-1.5434166,30.402414,31.02146899,-83.08730339
1965,917.60004,2.5208793,0,70.9,7021.9023,19.290941,-0.4434167,28.86075,31.02146899,-83.08730339
1966,1162.7,3.1942306,0,53.499996,6683.155,18.360315,-3.4809163,30.444084,31.02146899,-83.08730339
1967,807.2,2.2175825,0,43.099995,6900.945,18.95864,-0.49133316,28.460749,31.02146899,-83.08730339
1968,765.6,2.0975342,0,35.6,7037.9106,19.281946,0.55241674,30.987831,31.02146899,-83.08730339
1969,1059,2.9093406,0,57.3,6708.734,18.430588,1.0649166,30.933664,31.02146899,-83.08730339
1970,1068.2,2.9346151,0,47.399994,6757.238,18.56384,-4.066334,29.754496,31.02146899,-83.08730339
1971,1043.1001,2.8656597,0,39.000004,6995.5356,19.218504,-0.635083,30.139915,31.02146899,-83.08730339
1972,957.3,2.6227398,0,50.7,7289.978,19.972542,0.7253332,30.192,31.02146899,-83.08730339
1973,1112.6,3.0565934,0,46.5,7141.29,19.618929,-2.1371667,28.902418,31.02146899,-83.08730339
1974,940,2.5824175,0,42.4,7235.922,19.878906,1.7961668,29.523249,31.02146899,-83.08730339
1975,1066.5,2.929945,0,77.6,7113.9585,19.543842,2.9149168,28.433668,31.02146899,-83.08730339
1976,1077.3999,2.9517806,0,57,6845.332,18.754333,0.01699999,29.460747,31.02146899,-83.08730339
1977,1003.5,2.7568681,0,39.799995,6919.327,19.00914,-3.1559165,30.41908,31.02146899,-83.08730339
1978,1009.2,2.7725275,0,58.999996,6843.3857,18.80051,-0.25383344,30.98992,31.02146899,-83.08730339
1979,1233.2,3.387912,0,45.800007,6867.7627,18.86748,-1.1975836,29.787832,31.02146899,-83.08730339
1980,1092.8,2.9939728,0,56.600002,7021.7485,19.237667,-0.21633328,31.38783,31.02146899,-83.08730339
1981,771.8,2.1203296,0,50.399998,6892.46,18.93533,-1.3684169,31.808664,31.02146899,-83.08730339
1982,1181.6001,3.246154,0,39.399998,6943.1963,19.074715,-3.2434168,29.298248,31.02146899,-83.08730339
1983,1296,3.5604396,0,50.3,6929.5874,19.037329,3.0149167,31.029501,31.02146899,-83.08730339
1984,1266.5,3.469863,0,76.5,6853.1025,18.775623,-5.849665,28.900331,31.02146899,-83.08730339
1985,1088.7,2.990934,0,41.100002,7205.3135,19.794817,-7.630916,31.804495,31.02146899,-83.08730339
1986,1099.4,3.0203297,0,48.899998,7252.967,19.925734,-2.812167,32.062828,31.02146899,-83.08730339
1987,1361,3.739011,0,47.70001,6960.755,19.122953,2.0045002,30.679497,31.02146899,-83.08730339
1988,1079,2.9561644,0,56.000004,6913.334,18.940641,1.4128333,29.87533,31.02146899,-83.08730339
1989,952.50006,2.6167583,0,31.899998,7255.117,19.93164,1.1586666,30.275331,31.02146899,-83.08730339
1990,802.2,2.2038462,0,35.2,7433.948,20.422935,-5.433,31.673248,31.02146899,-83.08730339
1991,1302.8,3.579121,0,61.200005,7278.313,19.995365,0.39200005,28.631582,31.02146899,-83.08730339
1941,979.1,2.689835,0,44,7061.1133,19.398663,4.615833,28.917915,30.43616698,-85.48260285
1942,991.4,2.7236264,0,43.39999,7050.3696,19.369148,-0.4174999,31.08042,30.43616698,-85.48260285
1943,1143.1,3.1403844,0,92.4,7094.272,19.489758,2.5345833,30.292917,30.43616698,-85.48260285
1944,1343,3.679452,0,69.9,7196.6484,19.716845,3.32,32.280415,30.43616698,-85.48260285
1945,1327.8999,3.638082,0,56.199997,7211.9287,19.758709,1.8512502,28.949165,30.43616698,-85.48260285
1946,1407.5,3.8667583,0,45.8,7192.2134,19.758827,5.0825005,27.89292,30.43616698,-85.48260285
1947,1553.7002,4.2684073,0,105.60002,7058.799,19.392305,0.20541674,30.245003,30.43616698,-85.48260285
1948,1764.8,4.8350687,0,91.19999,7191.694,19.70327,-1.865417,28.574165,30.43616698,-85.48260285
1949,1268.9,3.485989,0,56.499996,7275.2236,19.986877,3.5866668,28.699165,30.43616698,-85.48260285
1950,936.2001,2.5719783,0,41.999996,7261.288,19.948593,-0.4330001,31.450333,30.43616698,-85.48260285
1951,1023.30005,2.8112638,0,52.5,7258.863,19.94193,-2.0746667,30.150337,30.43616698,-85.48260285
1952,927.30005,2.540548,0,48.9,7283.9966,19.956156,3.0732498,31.133667,30.43616698,-85.48260285
1953,1329.6001,3.6527476,0,147.5,7281.453,20.003992,1.7211666,29.881582,30.43616698,-85.48260285
1954,879.1001,2.41511,0,39.899994,7334.3853,20.14941,3.88575,31.373247,30.43616698,-85.48260285
1955,1013.80005,2.785165,0,49.699997,7188.726,19.749247,0.7649167,29.616999,30.43616698,-85.48260285
1956,1214.1,3.3263013,0,109.200005,7191.6924,19.703266,4.7482505,29.454498,30.43616698,-85.48260285
1957,1401.6001,3.8505497,0,49.499996,7307.254,20.074873,-0.7371668,29.489914,30.43616698,-85.48260285
1958,1278.2,3.5115383,0,54.7,6903.7754,18.966415,-1.2038332,28.47325,30.43616698,-85.48260285
1959,1907.8,5.241209,0,88.90001,7010.471,19.259537,0.17741656,28.883667,30.43616698,-85.48260285
1960,1191.8,3.2652056,0,46.5,7035.202,19.274527,1.346167,28.471163,30.43616698,-85.48260285
1961,1154.2999,3.1711535,0,72.1,7019.738,19.284994,0.43366662,29.43367,30.43616698,-85.48260285
1962,1094.4,3.0065935,0,70.59999,7225,19.848902,-1.1392502,29.314919,30.43616698,-85.48260285
1963,1188.3,3.2645605,0,69.8,7070.8105,19.425304,-5.00175,29.019081,30.43616698,-85.48260285
1964,1427.0999,3.9098625,0,83.49999,6925.6323,18.974335,-1.0767502,29.783667,30.43616698,-85.48260285
1965,1088.6,2.9906592,0,56.899998,7189.311,19.750854,-0.9642501,28.1045,30.43616698,-85.48260285
1966,1357.5,3.7293956,0,102.899994,6936.6,19.056593,-3.9955003,29.591997,30.43616698,-85.48260285
1967,994.7999,2.732967,0,51.999996,7011.1255,19.261333,1.2774167,28.783669,30.43616698,-85.48260285
1968,852.4,2.3353426,0,44.699993,7096.086,19.441332,1.6294999,29.758667,30.43616698,-85.48260285
1969,1110.4,3.0505495,0,56.499992,6935.3564,19.053177,1.4232501,30.696165,30.43616698,-85.48260285
1970,1070.8,2.9417584,0,59.000004,6983.3066,19.184908,-2.5038333,30.083664,30.43616698,-85.48260285
1971,1017.10004,2.794231,0,39,7141.5547,19.619656,0.22950006,28.725334,30.43616698,-85.48260285
1972,1130.2999,3.096712,0,89.700005,7491.5566,20.524813,0.40658322,30.198248,30.43616698,-85.48260285
1973,1320.7001,3.6282969,0,78.99999,7275.725,19.988256,1.9545001,28.869085,30.43616698,-85.48260285
1974,1134.3,3.116209,0,56.5,7315.9253,20.098696,2.5628333,28.78575,30.43616698,-85.48260285
1975,1545.5,4.245879,0,65.100006,7203.903,19.790941,2.608667,28.04825,30.43616698,-85.48260285
1976,1174.1001,3.2167127,0,44.999992,6856.943,18.786144,0.8482501,28.469084,30.43616698,-85.48260285
1977,1158.5,3.1826923,0,36.599995,7023.858,19.296312,-4.3934164,30.337831,30.43616698,-85.48260285
1978,1230.1,3.3793955,0,70.09999,6997.454,19.223776,0.11700005,30.762827,30.43616698,-85.48260285
1979,1353.7,3.718956,0,68.700005,7045.5254,19.355839,-1.6288334,29.439917,30.43616698,-85.48260285
1980,1306.8999,3.5805476,0,43.1,7159.511,19.615099,0.15241675,31.88575,30.43616698,-85.48260285
1981,939.30005,2.5804946,0,50.800003,7021.1274,19.28881,0.3170001,31.116999,30.43616698,-85.48260285
1982,1384.7,3.8041208,0,40.1,7134.017,19.598948,-3.2288332,28.804499,30.43616698,-85.48260285
1983,1472.9,4.0464287,0,60.099995,7000.3843,19.231825,4.7586665,29.623251,30.43616698,-85.48260285
1984,1385.8,3.7967124,0,62.1,6948.3926,19.036692,-5.7329993,28.127413,30.43616698,-85.48260285
1985,1275.7,3.5046701,0,46.3,7319.186,20.107655,-7.2142487,30.298248,30.43616698,-85.48260285
1986,1208.9001,3.3211544,0,99.100006,7399.172,20.327394,-1.4850836,31.512833,30.43616698,-85.48260285
1987,1893.3999,5.201648,0,155.4,7119.411,19.558823,2.421167,29.639914,30.43616698,-85.48260285
1988,1315.3,3.6035619,0,70.59999,7037.5283,19.2809,1.9024166,28.800333,30.43616698,-85.48260285
1989,1240.8,3.4087913,0,102,7328.767,20.133976,1.2086667,29.439919,30.43616698,-85.48260285
1990,954,2.6208792,0,64.7,7416.086,20.373863,-5.5371647,29.602417,30.43616698,-85.48260285
1991,1462.5,4.017857,0,69.7,7429.144,20.409737,1.7940832,29.100332,30.43616698,-85.48260285
1941,781.6,2.1472528,0,28.800003,7052.981,19.376322,4.040917,30.87008,31.17966065,-83.84433472
1942,815,2.239011,0,31.600002,7088.808,19.474747,-0.6403335,33.75758,31.17966065,-83.84433472
1943,917.10004,2.5195055,0,72.600006,7076.562,19.441105,1.1930001,30.776335,31.17966065,-83.84433472
1944,1217.1001,3.3345208,0,58.2,7006.124,19.19486,2.4721668,33.00133,31.17966065,-83.84433472
1945,1136.6,3.1139724,0,41.399998,7055.457,19.330019,1.2784168,30.303421,31.17966065,-83.84433472
1946,1082.9,2.9750001,0,34.5,6993.602,19.213192,3.2159166,28.418,31.17966065,-83.84433472
1947,1368.0999,3.758516,0,56.5,6853.5684,18.828484,-0.8403332,30.476334,31.17966065,-83.84433472
1948,1502.5,4.1164384,0,93.99999,6997.4404,19.17107,-3.1424167,29.90133,31.17966065,-83.84433472
1949,1001.8,2.7521977,0,44.100002,7083.4707,19.460085,2.3805,29.570084,31.17966065,-83.84433472
1950,801.5,2.2019231,0,55.8,7099.34,19.503681,-2.2536666,32.615086,31.17966065,-83.84433472
1951,792.80005,2.1780221,0,37.1,7114.7905,19.546127,-1.5682501,32.28175,31.17966065,-83.84433472
1952,832.2,2.28,0,37.600002,7124.866,19.520182,2.2484167,33.013,31.17966065,-83.84433472
1953,1011,2.7774725,0,51.7,7097.365,19.498257,0.038000006,31.252584,31.17966065,-83.84433472
